Cust_ID	name	birth_year	education_level	dependents	City
4077	Miss Kimberly Gamble	1999	less than high school	0	Birmingham
4078	Miss Kathleen Brock	2000	high school	1	Birmingham
4079	Miss Melissa Hawkins	2004	high school	1	Birmingham
4081	Miss Melissa Jones	2004	less than high school	0	Birmingham
4082	Mr Omar Ray	2001	less than high school	0	nan
4083	Mr Curtis Robinson	1987	less than high school	0	London
4084	Miss Jessica Robles	1966	less than high school	0	nan
4086	Mr Kenneth Chen	2003	Bachelor	1	nan
4087	Miss Rhonda Velez	1968	high school	0	Brimingham
4088	Miss Margaret Miller	1987	high school	0	Birmingham
4091	Miss Erin Carroll	2004	Bachelor	0	nan
4093	Mr Willie Bradley	1967	high school	0	Birmingham
4096	Miss Michelle Harvey	1999	Master	0	nan
4100	Miss Laura Boyd	2003	high school	0	nan
4103	Miss Jill Diaz	2001	less than high school	0	nan
4107	Miss Katherine Adams	2003	less than high school	1	Birmingham
4108	Mr Daniel Delgado	2006	Bachelor	0	London
4109	Mr Terry Jackson	1998	less than high school	0	nan
4111	Mr Gregory Kim	1957	less than high school	0	nan
4114	Miss Laurie Anderson	2001	Bachelor	0	nan
4117	Mr Robert Mueller	2003	Master	0	nan
4119	Mr Joshua Davis	1959	Bachelor	0	nan
4120	Miss Linda Williams	1958	high school	0	nan
4121	Mr Nathaniel Holloway	2003	Master	2	Birmingham
4122	Miss Elizabeth Mcknight	1960	less than high school	0	nan
4124	Mr Jeremy Brooks	1969	Master	0	Birmingham
4125	Mr Justin Grant	2003	high school	1	nan
4126	Mr Joshua Chambers	1997	Bachelor	0	nan
4127	Mr Gabriel Patton	2004	high school	0	nan
4129	Mr Daniel Adams	1955	Bachelor	0	London
4130	Miss Jill Davis	1954	high school	2	nan
4132	Mr Jason Weiss	2003	high school	0	Brimingham
4135	Mr Brian Johnson	2001	high school	0	Birmingham
4138	Miss Kari Cooper	2001	High School	0	nan
4139	Miss Lauren Hendrix	1988	high school	0	Birmingham
4141	Miss Shari Rodriguez	2001	Bachelor	0	Birmingham
4144	Miss Kelly Luna	1963	PhD	1	Brimingham
4146	Miss Paula Hurley	2003	high school	1	nan
4147	Miss Sara Martinez	1953	high school	0	Birmingham
4148	Mr Walter Henry	2002	Bachelor	1	Birmingham
4150	Miss Karen Welch	1999	less than high school	0	Birmingham
4151	Mr Jordan Wright	1957	Bachelor	0	nan
4152	Miss Amanda Miller	1995	Bachelor	0	London
4153	Mr George Hall	1991	less than high school	1	nan
4154	Mr John Yang	1991	less than high school	0	nan
4155	Mr Dennis Rowland	1961	Bachelor	0	Birmingham
4156	Miss Sarah Smith	2003	less than high school	0	nan
4157	Miss Joanna Martinez	1999	less than high school	0	Birmingham
4159	Mr Donald Garcia	2000	Master	0	nan
4160	Miss Jennifer Nelson	2006	less than high school	0	London
4161	Miss Rhonda Powell	1992	less than high school	0	Birmingham
4164	Mr James Warren	1958	Bachelor	0	nan
4165	Miss Rachel Hayes	1991	Bachelor	0	Birmingham
4168	Miss Wendy Schneider	2001	high school	0	nan
4170	Miss Kristen Davila	2004	Master	0	nan
4171	Mr George Bishop	1998	Master	0	nan
4172	Mr Eric Cantu	2003	Bachelor	0	Birmingham
4175	Mr Raymond Krause	1961	Bachelor	1	Birmingham
4176	Miss Kelli Combs	1969	high school	0	Birmingham
4178	Miss Caitlyn Johnson	2002	less than high school	0	Birmingham
4179	Miss Mary Gross	1997	Master	1	nan
4181	Miss Heather Kerr	2000	Bachelor	1	Birmingham
4182	Mr Ryan Benjamin	2001	Master	0	London
4183	Miss Erica Adams	1997	high school	0	Birmingham
4185	Mr Nicholas Smith	1953	Bachelor	0	Birmingham
4186	Mr Curtis Shaw	2003	Master	1	Birmingham
4189	Mr John Santiago	1963	less than high school	0	Birmingham
4190	Mr Justin Thomas	1988	less than high school	0	nan
4192	Miss Emily Collins	1963	Bachelor	1	Birmingham
4194	Miss Elizabeth Gregory	2000	Bachelor	1	London
4197	Mr James Bruce	1968	Bachelor	0	nan
4199	Miss Crystal Smith	2000	Bachelor	0	Birmingham
4200	Miss Kathleen Walls	1987	Bachelor	1	London
4204	Mr Daniel Baker	1995	high school	0	nan
4206	Miss Gail Stone	1965	less than high school	1	nan
4207	Miss Yolanda Jackson	2004	less than high school	1	Birmingham
4208	Mr Corey Wall	2000	high school	2	Birmingham
4209	Miss Margaret Harris	2000	high school	0	London
4210	Mr Michael Mueller	2005	less than high school	0	London
4211	Mr James Murphy	1963	high school	0	Birmingham
4212	Miss Veronica Ford	1977	Master	2	London
4213	Miss Sabrina Jones	2001	high school	0	nan
4214	Miss Crystal Dickerson	1997	less than high school	1	London
4215	Miss Valerie Bird	2003	PhD	1	Birmingham
4216	Miss Elizabeth Watson	2002	high school	0	Birmingham
4217	Mr Richard Ross	1969	high school	0	Birmingham
4218	Mr Patrick White	1968	Bachelor	0	Birmingham
4219	Miss Mary Smith	1998	high school	0	Birmingham
4222	Mr Andrew Smith	1957	less than high school	0	nan
4223	Mr Joshua Gillespie	2002	Master	0	Birmingham
4225	Miss Mary Fuller	1998	high school	0	Birmingham
4226	Miss Paula Lopez	1977	PhD	0	London
4227	Mr Charles Whitaker	1970	high school	1	Brimingham
4228	Mr Hector Richmond	2002	high school	1	Birmingham
4230	Miss Melissa Jones	1981	high school	1	nan
4232	Miss Bonnie Dunn	2004	Bachelor	2	nan
4233	Miss Tammy Morgan	2003	Bachelor	1	London
4236	Mr Tyler Thomas	1963	Bachelor	0	nan
4237	Miss Lisa Ryan	1993	Master	1	nan
4238	Miss Heather Donaldson	2000	PhD	0	nan
4239	Miss Jamie Villanueva	2006	Bachelor	0	London
4240	Miss Andrea Stein	1998	less than high school	2	London
4241	Miss Jocelyn Blackburn	1998	Bachelor	0	nan
4244	Mr Randy Dalton	1995	less than high school	1	nan
4248	Miss Christina Jackson	1994	less than high school	0	Birmingham
4249	Mr Brandon Davis	2000	Bachelor	1	Birmingham
4250	Miss Krystal Lloyd	2000	Bachelor	0	Birmingham
4251	Mr Harold Melendez	1949	high school	0	nan
4253	Mr Aaron Wong	2000	high school	1	Birmingham
4255	Miss Amy Riley	1998	Bachelor	1	Birmingham
4263	Mr Jonathan Young	2001	less than high school	0	nan
4264	Miss Suzanne Allen	2003	Bachelor	0	London
4265	Miss Tammy Mason	1955	Master	0	nan
4267	Mr Brian Johnson	1968	Bachelor	0	nan
4268	Mr Michael Juarez	1966	less than high school	0	nan
4270	Miss Michelle Holt	1999	high school	0	nan
4271	Miss Cheryl Turner	1971	high school	0	London
4272	Mr Patrick Fowler	1995	Bachelor	2	Birmingham
4273	Mr Bruce Fitzgerald	1990	Master	0	nan
4274	Miss Ashley Torres	2006	high school	0	nan
4275	Mr Tristan Hill	1967	Bachelor	0	London
4276	Miss April Mccarthy	1956	high school	0	London
4278	Miss Charlotte Beasley	2003	Bachelor	0	Birmingham
4279	Mr Paul Thompson	1958	high school	1	Birmingham
4280	Mr Marcus Holland	1997	high school	0	nan
4281	Mr Jonathan Hernandez	2001	less than high school	1	nan
4282	Mr Ronald Berger	1953	less than high school	0	nan
4284	Miss Donna Miller	1968	Bachelor	0	Birmingham
4285	Mr Wayne Henderson	1999	high school	1	London
4286	Miss Robin Valdez	1999	high school	0	London
4287	Miss Amber Bryan	1952	Master	1	nan
4289	Miss Holly Ruiz	2001	Master	0	Birmingham
4290	Miss Angela Browning	2002	Bachelor	0	nan
4292	Mr Chris Jackson	2003	PhD	0	Birmingham
4294	Miss Melissa Shepherd	2002	Master	0	Birmingham
4296	Miss Jo Wolfe	2005	high school	0	Birmingham
4298	Miss Lisa Hernandez	1999	Master	0	London
4299	Miss Julie Griffin	1960	high school	0	nan
4300	Miss Melanie Gonzalez	1975	high school	1	London
4302	Miss Anna Wilson	2006	Bachelor	1	nan
4303	Mr Adam Friedman	2001	Bachelor	0	nan
4311	Miss Jessica Garcia	1988	less than high school	0	nan
4312	Miss Shelby Munoz	2001	high school	0	nan
4315	Mr Eugene Green	1955	high school	1	Birmingham
4316	Miss Carrie Mendoza	2003	Bachelor	1	Birmingham
4317	Miss Kimberly Meza	1992	Bachelor	0	nan
4318	Miss Angela Johnson	1993	high school	0	nan
4319	Miss Megan Campbell	2003	Master	0	Birmingham
4320	Miss Lindsey Baker	2003	high school	0	nan
4322	Mr Thomas King	1988	high school	1	London
4323	Miss Lisa Horton	1999	less than high school	0	Brimingham
4324	Miss Jodi Medina	1990	less than high school	0	Birmingham
4326	Miss Donna Jenkins	2003	Master	0	Birmingham
4329	Miss Carol Ellis	2006	less than high school	1	nan
4330	Mr Michael Rodriguez	1995	Master	0	Birmingham
4331	Miss Pamela Young	1982	Bachelor	0	nan
4332	Miss Laura Jordan	1966	Bachelor	2	nan
4333	Miss Audrey Webster	1987	less than high school	0	nan
4335	Miss Breanna Herrera	2002	Master	0	Birmingham
4336	Mr David Maxwell	1983	Master	0	Birmingham
4337	Miss Jennifer Burke	1986	Bachelor	0	Birmingham
4338	Miss Christine Miller	1990	less than high school	0	Birmingham
4339	Miss Ashley Richard	1999	high school	0	nan
4340	Mr Kevin Barron	1965	less than high school	0	Birmingham
4341	Miss Stephanie Reese	2000	high school	1	London
4342	Miss Sandra White	2005	Bachelor	0	Birmingham
4345	Mr Jacob Villarreal	2000	high school	2	nan
4346	Miss Brenda Hamilton	2000	Bachelor	0	Birmingham
4347	Mr James Wong	1997	less than high school	0	Birmingham
4348	Miss Allison Fuller	2000	Master	0	nan
4349	Mr Thomas Castillo	2001	less than high school	1	Birmingham
4351	Mr Timothy Johnson	1951	Bachelor	0	nan
4352	Mr Adam Wallace	1975	high school	0	Birmingham
4353	Mr Zachary Evans	1998	Master	0	Birmingham
4356	Mr Clayton Walters	2000	high school	1	Birmingham
4357	Miss Selena Garcia	1996	high school	0	London
4358	Mr Randy Brooks	2001	high school	0	nan
4359	Miss Ashley Smith	2004	Master	1	nan
4361	Miss Dana Taylor	2005	Master	0	London
4363	Miss Mary Cline	1958	Bachelor	1	Birmingham
4364	Miss Cindy Hernandez	1997	Master	0	London
4366	Miss Jean Brown	1986	less than high school	1	nan
4367	Miss Rachel Baker	2004	high school	0	Birmingham
4368	Miss Deborah Adams	2000	Bachelor	0	London
4372	Mr Justin Day	1998	Master	0	London
4374	Mr Juan Lara	1975	Bachelor	0	London
4375	Miss Christine Compton	2001	high school	0	nan
4377	Miss Katelyn Higgins	2002	PHD	1	Birmingham
4378	Miss Victoria Lopez	1987	Bachelor	1	Birmingham
4379	Miss Brooke Henry	2001	Master	0	nan
4380	Miss Melissa Kim	1981	Master	0	nan
4383	Mr Kevin Thomas	1998	Master	0	nan
4385	Miss Heather Brown	1974	Bachelor	0	London
4387	Miss Kimberly Wright	1952	less than high school	0	Birmingham
4388	Miss Alison Hamilton	1999	high school	0	London
4389	Miss Leah Evans	2001	high school	1	nan
4394	Mr Eric Rodriguez	1975	Bachelor	0	nan
4395	Miss Danielle Fitzgerald	1987	less than high school	1	Birmingham
4399	Mr Cody Harris	2002	Bachelor	1	London
4400	Mr Nathan Smith	1995	less than high school	0	Birmingham
4401	Mr Eric Gaines	2005	high school	0	Birmingham
4402	Miss Dawn Cox	2000	Bachelor	1	Birmingham
4405	Miss Carol Hill	1971	less than high school	1	Birmingham
4407	Miss Beth Torres	1997	less than high school	1	nan
4410	Miss Kimberly Brown	1997	Master	0	nan
4411	Miss Kimberly Sawyer	1967	Master	1	Birmingham
4412	Miss Samantha Miller	2003	PhD	0	nan
4413	Mr Joseph Page	1972	Bachelor	0	Birmingham
4414	Miss Jasmine Bell	1994	high school	0	Birmingham
4415	Mr David Allen	1996	Bachelor	0	Birmingham
4417	Miss Maria Villanueva	2001	Bachelor	0	Birmingham
4422	Mr Jack Parrish	2002	high school	0	nan
4423	Miss Margaret Powell	1962	Bachelor	1	Birmingham
4424	Miss Krystal Malone	2003	Master	1	nan
4426	Miss Jennifer Smith	2003	Bachelor	0	nan
4428	Miss Katherine Cannon	1996	Bachelor	0	London
4431	Miss Ann Floyd	2000	Master	0	nan
4432	Miss Alexis Baker	2002	Bachelor	1	London
4435	Miss Rebecca Guerrero	1995	high school	1	nan
4437	Miss Jennifer Lam	2000	Bachelor	1	nan
4438	Mr Timothy Jones	2004	Bachelor	1	Birmingham
4439	Miss Cassandra Travis	2003	Bachelor	0	nan
4440	Mr Gregory Huff	2001	Master	0	nan
4441	Mr Jason Le	2003	Bachelor	0	London
4442	Mr Daniel Smith	1997	Bachelor	0	nan
4444	Mr Joshua Campbell	2003	Bachelor	1	nan
4446	Mr Jeffrey Myers	2004	Master	1	London
4447	Miss Megan Palmer	2002	high school	0	Birmingham
4448	Miss Jessica Torres	1989	high school	1	London
4449	Miss Mary Mejia	1970	Bachelor	1	Birmingham
4450	Miss Carla Walker	1985	Bachelor	0	Birmingham
4452	Miss Lauren Robertson	1965	less than high school	0	nan
4456	Miss Patricia Reynolds	2001	less than high school	0	London
4457	Miss Rachel Grant	1984	Bachelor	1	nan
4458	Mr George Floyd	1985	high school	1	nan
4459	Mr Marco Pugh	2002	less than high school	1	nan
4460	Mr Sean Michael	1972	less than high school	0	Birmingham
4463	Mr Danny Green	1951	less than high school	0	Birmingham
4464	Mr Jeffrey Vega	1954	less than high school	0	London
4467	Mr Tracy Mitchell	2003	Master	0	nan
4468	Miss Brittney Jones	1992	Bachelor	0	London
4469	Miss Annette Williams	2001	high school	0	nan
4471	Mr Eric Robinson	2005	high school	1	Birmingham
4472	Mr Kevin Hubbard	1988	high school	1	nan
4475	Miss Heidi Smith	1972	Bachelor	1	nan
4476	Mr Jonathan Stanley	1994	high school	0	nan
4477	Miss Brianna Black	2001	less than high school	1	nan
4480	Miss Mary Jenkins	1998	less than high school	1	Birmingham
4481	Mr James Ryan	1969	less than high school	1	nan
4484	Miss Christina Welch	1963	Bachelor	0	Birmingham
4487	Mr Terrance Pierce	2003	high school	1	Birmingham
4488	Miss Kristi Carpenter	2004	Master	0	Birmingham
4489	Miss Nicole Stevenson	1990	less than high school	1	nan
4490	Mr Robert Collins	2001	less than high school	1	Birmingham
4491	Miss Beverly Gomez	1961	Bachelor	1	London
4495	Miss Cheryl Sherman	2000	less than high school	1	Birmingham
4497	Miss Jasmine Barrett	1996	high school	0	nan
4498	Mr William Kelly	2000	less than high school	0	nan
4499	Miss Ann Neal	2005	Master	0	nan
4502	Mr Manuel Powell	1999	high school	1	nan
4503	Miss Vanessa Le	1986	less than high school	1	nan
4504	Mr Timothy Campbell	1994	high school	0	nan
4505	Mr Jay Hale	1995	high school	0	Birmingham
4506	Mr James Nelson	1971	high school	0	nan
4509	Mr Alexander Michael	2003	Bachelor	0	Birmingham
4512	Miss Angela Barajas	1972	high school	0	London
4513	Miss Dominique Smith	1960	Bachelor	1	Birmingham
4515	Mr Jeffrey Everett	1987	Bachelor	1	Birmingham
4516	Miss Sandra Turner	2002	PhD	0	Birmingham
4517	Miss Peggy Maddox	2002	high school	2	Birmingham
4518	Mr Michael Jackson	2004	less than high school	1	London
4519	Mr Joshua Walton	2000	less than high school	0	nan
4522	Miss Lisa Hendricks	1965	high school	0	nan
4524	Miss Diamond Ramirez	1997	high school	1	nan
4525	Miss Paula Hall	1998	Master	0	Birmingham
4526	Miss Shannon Boyd	1963	less than high school	0	nan
4527	Mr Shane Shelton	2003	Bachelor	0	nan
4528	Miss Shelley Olson	2001	Bachelor	1	nan
4530	Miss Catherine Young	1998	high school	0	nan
4531	Mr Andrew Becker	1954	less than high school	0	nan
4532	Miss Jennifer Price	1954	high school	0	London
4535	Miss Jessica Newton	2001	Master	0	nan
4536	Miss Andrea Morrison	1989	Bachelor	0	nan
4537	Mr Thomas Petersen	2003	less than high school	1	nan
4539	Miss Megan Cook	1968	high school	1	nan
4540	Mr Ryan Moreno	1998	Bachelor	0	Birmingham
4544	Miss Crystal Cox	1999	less than high school	1	Birmingham
4545	Mr Jon Thomas	2003	Master	0	London
4546	Mr Daniel Drake	1957	high school	1	nan
4548	Miss Amanda Allen	2004	High School	0	nan
4549	Mr Eric Walker	1999	Master	0	Birmingham
4551	Mr Clayton Morales	1995	Master	0	nan
4553	Mr John Cox	1965	Bachelor	0	London
4554	Miss Sandra Edwards	2005	Master	0	nan
4555	Miss Debbie Fletcher	2000	high school	1	Brimingham
4556	Miss Ellen Phillips	1997	Bachelor	0	nan
4557	Mr William Wilcox	1973	Master	0	nan
4559	Miss Brandi Hernandez	1985	Bachelor	0	London
4561	Mr Vincent Copeland	1994	Bachelor	0	London
4562	Mr Harold Rivera	2000	Bachelor	0	London
4565	Mr Shaun Carter	1958	high school	0	Birmingham
4567	Miss Anna Burns	1982	Bachelor	0	nan
4568	Miss Katherine Ramirez	2000	Bachelor	0	London
4569	Miss Sherry Schroeder	2003	Bachelor	1	nan
4570	Miss Catherine Hatfield	2001	Master	0	Birmingham
4571	Mr Ryan Wells	2003	Bachelor	0	Birmingham
4572	Mr Justin Duran	2002	high school	0	London
4573	Mr Jacob Matthews	1999	high school	0	nan
4575	Miss Jane Leonard	1998	less than high school	1	Birmingham
4577	Mr Steven Reynolds	1994	less than high school	1	London
4578	Mr Jimmy Galloway	1996	less than high school	1	nan
4579	Miss Kristen Kline	2001	high school	0	London
4582	Mr Christopher Wallace	2004	Master	0	London
4585	Mr Robert Dyer	1994	Bachelor	0	nan
4589	Miss Caitlyn Smith	1989	less than high school	1	nan
4593	Miss Emma Chan	2004	Bachelor	0	Birmingham
4594	Mr Kenneth Moore	1987	Master	0	Birmingham
4596	Mr Alex Fletcher	1980	Master	1	nan
4598	Miss Sonya Henderson	2001	Bachelor	0	Birmingham
4600	Miss Hailey Dawson	2001	Bachelor	0	nan
4601	Miss Nancy Allen	2000	high school	1	Birmingham
4603	Mr Kyle Moore	1958	Bachelor	0	Birmingham
4604	Miss Katherine Hernandez	1959	Bachelor	0	Birmingham
4605	Mr Jonathan Wilson	1965	less than high school	1	nan
4607	Miss Rose Brooks	2004	Bachelor	0	London
4608	Mr David Jimenez	1951	Bachelor	0	Birmingham
4611	Miss Karen Buchanan	1951	Bachelor	0	nan
4613	Mr Dominic Cooper	2004	Bachelor	0	nan
4614	Mr Curtis Silva	1962	Master	0	nan
4615	Miss Kristin Mata	1990	high school	1	nan
4616	Miss Rhonda Rogers	2006	less than high school	1	nan
4617	Miss Cindy Williams	2002	Master	0	Birmingham
4619	Mr Andrew Newman	1957	Master	0	nan
4620	Mr Bradley Montgomery	1984	high school	0	Birmingham
4623	Mr Andrew Li	1987	Bachelor	0	nan
4624	Miss Kathleen Holloway	1999	less than high school	1	Birmingham
4625	Mr John Patel	1967	Bachelor	0	nan
4627	Mr Corey Willis	1992	Bachelor	0	nan
4629	Mr Christian Anderson	1963	Master	0	nan
4630	Mr Michael Haley	1992	high school	0	Birmingham
4632	Mr Larry West	1995	high school	0	nan
4633	Miss Erika Dickerson	1991	high school	0	Birmingham
4634	Mr Jason Morris	1968	Bachelor	0	Birmingham
4637	Miss Ashley Kennedy	1963	high school	1	Birmingham
4639	Mr Jeremy Watson	1969	high school	1	nan
4642	Miss Rachel Obrien	1996	high school	0	Birmingham
4643	Miss Amanda Mccann	1997	high school	0	London
4644	Miss Jessica Mitchell	1995	Master	0	nan
4646	Miss Brittany Russo	1994	less than high school	0	nan
4649	Miss Jennifer Jackson	2005	less than high school	1	Birmingham
4650	Miss Julie Hopkins	1964	high school	0	nan
4652	Mr Raymond Robinson	2003	Bachelor	0	nan
4653	Miss Michelle Holland	1987	Bachelor	0	nan
4655	Miss Alexandra Mcclure	2003	Master	0	London
4658	Miss Monica Reeves	1999	Master	0	nan
4659	Miss Katie Wilson	2004	Bachelor	0	nan
4660	Mr Daniel Whitaker	2000	Bachelor	0	nan
4661	Miss Melissa Melton	1997	Master	1	Birmingham
4663	Mr Daniel Diaz	2002	less than high school	0	nan
4664	Miss Jennifer Gordon	1954	less than high school	0	nan
4665	Miss Shelby Davis	2006	Bachelor	1	Birmingham
4667	Miss Jessica Peters	2005	Bachelor	1	Birmingham
4668	Miss Sherry Perkins	1991	Bachelor	0	nan
4670	Miss Denise Rowe	1997	Master	1	Birmingham
4672	Mr Mike Campos	1968	Bachelor	0	London
4673	Mr Paul Montes	1958	Bachelor	0	Birmingham
4675	Miss Danielle Martinez	1959	Bachelor	1	Birmingham
4681	Miss Suzanne Snyder	2000	Bachelor	0	nan
4682	Mr Reginald Wood	1955	Master	0	nan
4683	Miss Kathryn Rogers	1999	Bachelor	0	Birmingham
4685	Miss Christina Bryant	1999	PHD	0	London
4686	Miss Mary Schneider	1999	Bachelor	0	Birmingham
4687	Miss Sherry Castro	1950	high school	0	London
4688	Miss Mary Mcclain	1958	PHD	0	London
4689	Mr Luke Ford	1958	high school	0	Birmingham
